date,state,district,market,crop_name,demand_quantity
2025-09-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1291.79
2025-10-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1090.0
2025-10-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1188.73
2025-10-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1267.26
2025-10-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1195.57
2025-10-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1070.61
2025-10-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1206.28
2025-10-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1314.03
2025-10-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1193.32
2025-10-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1146.53
2025-10-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1102.22
2025-10-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1227.07
2025-10-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1244.32
2025-10-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1161.5
2025-10-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1136.38
2025-10-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1135.13
2025-10-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1137.36
2025-10-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1317.01
2025-10-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1291.19
2025-10-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1037.52
2025-10-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1258.66
2025-10-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1191.6
2025-10-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1310.7
2025-10-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1125.41
2025-10-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1135.39
2025-10-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1212.05
2025-10-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1215.92
2025-10-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1287.71
2025-10-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1214.54
2025-10-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1185.9
2025-10-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1165.46
2025-10-31,Madhya Pradesh,Bhopal,Bhopal,Tomato,1378.84
2025-11-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1155.31
2025-11-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1324.0
2025-11-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1134.75
2025-11-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1302.23
2025-11-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1279.87
2025-11-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1259.88
2025-11-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1239.71
2025-11-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1225.9
2025-11-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1241.19
2025-11-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1180.57
2025-11-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1139.3
2025-11-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1225.42
2025-11-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1298.24
2025-11-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1111.47
2025-11-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1316.23
2025-11-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1140.07
2025-11-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1096.67
2025-11-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1065.3
2025-11-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1101.92
2025-11-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1188.09
2025-11-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1262.21
2025-11-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1474.46
2025-11-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1199.34
2025-11-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1228.94
2025-11-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1263.79
2025-11-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1294.45
2025-11-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1329.08
2025-11-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1239.17
2025-11-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1455.13
2025-11-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1428.71
2025-12-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1090.9
2025-12-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1162.73
2025-12-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1281.45
2025-12-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1269.96
2025-12-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1427.21
2025-12-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1277.94
2025-12-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1489.0
2025-12-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1365.91
2025-12-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1296.25
2025-12-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1428.82
2025-12-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1496.6
2025-12-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1350.5
2025-12-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1295.2
2025-12-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1326.36
2025-12-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1363.97
2025-12-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1315.9
2025-12-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1210.03
2025-12-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1337.81
2025-12-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1427.38
2025-12-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1394.46
2025-12-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1532.17
2025-12-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1185.51
2025-12-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1377.16
2025-12-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1532.96
2025-12-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1676.77
2025-12-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1423.0
2025-12-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1480.07
2025-12-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1428.89
2025-12-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1358.32
2025-12-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1348.13
2025-12-31,Madhya Pradesh,Bhopal,Bhopal,Tomato,1460.1
2026-01-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1214.79
2026-01-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1565.9
2026-01-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1473.09
2026-01-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1380.37
2026-01-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1563.26
2026-01-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1319.73
2026-01-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1404.84
2026-01-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1716.41
2026-01-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1435.89
2026-01-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1432.18
2026-01-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1415.56
2026-01-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1476.68
2026-01-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1433.22
2026-01-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1340.8
2026-01-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1478.8
2026-01-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1488.43
2026-01-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1510.31
2026-01-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1501.4
2026-01-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1463.03
2026-01-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1260.68
2026-01-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1614.05
2026-01-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1592.65
2026-01-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1737.1
2026-01-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1594.83
2026-01-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1599.3
2026-01-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1494.7
2026-01-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1603.92
2026-01-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1585.11
2026-01-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1581.98
2026-01-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1867.98
2026-01-31,Madhya Pradesh,Bhopal,Bhopal,Tomato,1671.78
2026-02-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1571.27
2026-02-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1340.76
2026-02-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1356.28
2026-02-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1586.81
2026-02-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1635.92
2026-02-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1567.74
2026-02-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1615.25
2026-02-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1705.6
2026-02-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1568.52
2026-02-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1393.19
2026-02-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1566.73
2026-02-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1551.56
2026-02-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1617.76
2026-02-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1576.28
2026-02-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1505.37
2026-02-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1384.03
2026-02-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1521.98
2026-02-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1538.38
2026-02-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1325.1
2026-02-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1927.71
2026-02-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1770.35
2026-02-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1536.34
2026-02-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1538.96
2026-02-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1427.63
2026-02-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1813.58
2026-02-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1911.36
2026-02-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1724.39
2026-02-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1783.52
2026-03-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1615.63
2026-03-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1408.8
2026-03-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1526.97
2026-03-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1653.72
2026-03-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1650.76
2026-03-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1696.81
2026-03-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1670.19
2026-03-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1602.49
2026-03-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1574.74
2026-03-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1469.03
2026-03-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1570.35
2026-03-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1565.25
2026-03-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1856.74
2026-03-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1444.96
2026-03-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1755.62
2026-03-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1734.51
2026-03-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1564.82
2026-03-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1361.75
2026-03-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1687.98
2026-03-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1741.46
2026-03-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1584.9
2026-03-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1575.41
2026-03-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1760.65
2026-03-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1682.36
2026-03-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1565.66
2026-03-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1545.85
2026-03-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1717.41
2026-03-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1687.61
2026-03-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1698.26
2026-03-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1536.75
2026-03-31,Madhya Pradesh,Bhopal,Bhopal,Tomato,1671.21
2026-04-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1907.24
2026-04-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1845.61
2026-04-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1756.75
2026-04-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1695.63
2026-04-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1603.98
2026-04-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1732.07
2026-04-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1545.33
2026-04-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1687.55
2026-04-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1754.36
2026-04-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1702.4
2026-04-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1553.7
2026-04-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1682.96
2026-04-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1593.26
2026-04-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1672.71
2026-04-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1618.76
2026-04-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1896.24
2026-04-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1654.56
2026-04-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1922.53
2026-04-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1442.31
2026-04-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1645.94
2026-04-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1666.58
2026-04-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1584.35
2026-04-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1794.31
2026-04-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1915.28
2026-04-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1445.96
2026-04-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1695.56
2026-04-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1313.85
2026-04-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1498.12
2026-04-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1861.5
2026-04-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1664.33
2026-05-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1605.99
2026-05-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1679.67
2026-05-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1865.46
2026-05-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1380.14
2026-05-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1480.16
2026-05-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1835.3
2026-05-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1948.67
2026-05-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1726.1
2026-05-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1545.31
2026-05-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1855.9
2026-05-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1747.4
2026-05-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1661.47
2026-05-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1554.91
2026-05-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1705.17
2026-05-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1705.42
2026-05-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1717.01
2026-05-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1767.78
2026-05-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1654.24
2026-05-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1453.42
2026-05-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1791.03
2026-05-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1732.21
2026-05-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1790.46
2026-05-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1832.35
2026-05-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1465.14
2026-05-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1538.57
2026-05-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1497.76
2026-05-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1438.92
2026-05-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1717.44
2026-05-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1986.55
2026-05-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1431.51
2026-05-31,Madhya Pradesh,Bhopal,Bhopal,Tomato,1567.12
2026-06-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1592.94
2026-06-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1550.58
2026-06-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1584.36
2026-06-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1505.78
2026-06-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1695.92
2026-06-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1536.7
2026-06-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1313.08
2026-06-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1630.9
2026-06-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1619.18
2026-06-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1581.73
2026-06-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1660.61
2026-06-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1770.1
2026-06-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1625.73
2026-06-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1626.29
2026-06-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1453.25
2026-06-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1633.51
2026-06-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1588.61
2026-06-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1632.94
2026-06-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1478.32
2026-06-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1609.02
2026-06-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1419.33
2026-06-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1396.91
2026-06-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1389.74
2026-06-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1416.23
2026-06-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1822.77
2026-06-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1746.87
2026-06-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1762.06
2026-06-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1356.93
2026-06-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1446.86
2026-06-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1319.62
2026-07-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1433.23
2026-07-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1461.54
2026-07-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1709.31
2026-07-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1486.35
2026-07-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1569.69
2026-07-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1476.73
2026-07-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1658.15
2026-07-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1329.01
2026-07-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1672.42
2026-07-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1671.83
2026-07-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1401.73
2026-07-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1538.31
2026-07-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1426.83
2026-07-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1382.55
2026-07-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1374.56
2026-07-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1436.1
2026-07-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1741.24
2026-07-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1480.13
2026-07-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1491.36
2026-07-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1295.76
2026-07-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1307.0
2026-07-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1544.15
2026-07-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1347.58
2026-07-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1455.05
2026-07-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1460.14
2026-07-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1402.54
2026-07-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1333.28
2026-07-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1398.6
2026-07-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1481.69
2026-07-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1540.54
2026-07-31,Madhya Pradesh,Bhopal,Bhopal,Tomato,1373.78
2026-08-01,Madhya Pradesh,Bhopal,Bhopal,Tomato,1405.92
2026-08-02,Madhya Pradesh,Bhopal,Bhopal,Tomato,1485.23
2026-08-03,Madhya Pradesh,Bhopal,Bhopal,Tomato,1413.17
2026-08-04,Madhya Pradesh,Bhopal,Bhopal,Tomato,1211.74
2026-08-05,Madhya Pradesh,Bhopal,Bhopal,Tomato,1426.47
2026-08-06,Madhya Pradesh,Bhopal,Bhopal,Tomato,1243.75
2026-08-07,Madhya Pradesh,Bhopal,Bhopal,Tomato,1458.9
2026-08-08,Madhya Pradesh,Bhopal,Bhopal,Tomato,1601.57
2026-08-09,Madhya Pradesh,Bhopal,Bhopal,Tomato,1261.39
2026-08-10,Madhya Pradesh,Bhopal,Bhopal,Tomato,1234.53
2026-08-11,Madhya Pradesh,Bhopal,Bhopal,Tomato,1392.54
2026-08-12,Madhya Pradesh,Bhopal,Bhopal,Tomato,1224.71
2026-08-13,Madhya Pradesh,Bhopal,Bhopal,Tomato,1360.9
2026-08-14,Madhya Pradesh,Bhopal,Bhopal,Tomato,1494.42
2026-08-15,Madhya Pradesh,Bhopal,Bhopal,Tomato,1333.03
2026-08-16,Madhya Pradesh,Bhopal,Bhopal,Tomato,1311.3
2026-08-17,Madhya Pradesh,Bhopal,Bhopal,Tomato,1361.58
2026-08-18,Madhya Pradesh,Bhopal,Bhopal,Tomato,1343.53
2026-08-19,Madhya Pradesh,Bhopal,Bhopal,Tomato,1381.12
2026-08-20,Madhya Pradesh,Bhopal,Bhopal,Tomato,1373.05
2026-08-21,Madhya Pradesh,Bhopal,Bhopal,Tomato,1453.88
2026-08-22,Madhya Pradesh,Bhopal,Bhopal,Tomato,1366.45
2026-08-23,Madhya Pradesh,Bhopal,Bhopal,Tomato,1360.01
2026-08-24,Madhya Pradesh,Bhopal,Bhopal,Tomato,1234.87
2026-08-25,Madhya Pradesh,Bhopal,Bhopal,Tomato,1273.92
2026-08-26,Madhya Pradesh,Bhopal,Bhopal,Tomato,1248.02
2026-08-27,Madhya Pradesh,Bhopal,Bhopal,Tomato,1387.96
2026-08-28,Madhya Pradesh,Bhopal,Bhopal,Tomato,1322.74
2026-08-29,Madhya Pradesh,Bhopal,Bhopal,Tomato,1257.94
2026-08-30,Madhya Pradesh,Bhopal,Bhopal,Tomato,1328.3
2026-08-31,Madhya Pradesh,Bhopal,Bhopal,Tomato,1285.86
2025-01-01,Madhya Pradesh,Bhopal,Bhopal,Onion,1708.78
2025-01-02,Madhya Pradesh,Bhopal,Bhopal,Onion,1637.32
2025-01-03,Madhya Pradesh,Bhopal,Bhopal,Onion,1757.75
2025-01-04,Madhya Pradesh,Bhopal,Bhopal,Onion,1734.09
2025-01-05,Madhya Pradesh,Bhopal,Bhopal,Onion,1653.38
2025-01-06,Madhya Pradesh,Bhopal,Bhopal,Onion,1473.26
2025-01-07,Madhya Pradesh,Bhopal,Bhopal,Onion,1600.63
2025-01-08,Madhya Pradesh,Bhopal,Bhopal,Onion,1695.39
2025-01-09,Madhya Pradesh,Bhopal,Bhopal,Onion,1723.67
2025-01-10,Madhya Pradesh,Bhopal,Bhopal,Onion,1489.09
2025-01-11,Madhya Pradesh,Bhopal,Bhopal,Onion,1722.75
2025-01-12,Madhya Pradesh,Bhopal,Bhopal,Onion,1889.24
2025-01-13,Madhya Pradesh,Bhopal,Bhopal,Onion,1554.91
2025-01-14,Madhya Pradesh,Bhopal,Bhopal,Onion,1533.46
2025-01-15,Madhya Pradesh,Bhopal,Bhopal,Onion,1730.29
2025-01-16,Madhya Pradesh,Bhopal,Bhopal,Onion,1795.4
2025-01-17,Madhya Pradesh,Bhopal,Bhopal,Onion,1926.64
2025-01-18,Madhya Pradesh,Bhopal,Bhopal,Onion,1584.09
2025-01-19,Madhya Pradesh,Bhopal,Bhopal,Onion,1753.17
2025-01-20,Madhya Pradesh,Bhopal,Bhopal,Onion,1693.24
2025-01-21,Madhya Pradesh,Bhopal,Bhopal,Onion,1630.54
2025-01-22,Madhya Pradesh,Bhopal,Bhopal,Onion,1759.22
2025-01-23,Madhya Pradesh,Bhopal,Bhopal,Onion,1919.38
